ID,ANIO,MES,TIPO_INCIDENTE,TIPO_DETALLE,COD_LOCALIDAD,LOCALIDAD,COD_UPZ,UPZ,CANT_INCIDENTES
20180701UPZ14905,2018,7,905,ATRACO / HURTO EN PROCESO,1,USAQUÉN,UPZ14,USAQUEN,66
20180701UPZ15904,2018,7,904,HURTO EFECTUADO,1,USAQUÉN,UPZ15,COUNTRY CLUB,9
20180701UPZ15905,2018,7,905,ATRACO / HURTO EN PROCESO,1,USAQUÉN,UPZ15,COUNTRY CLUB,24
20180701UPZ16904,2018,7,904,HURTO EFECTUADO,1,USAQUÉN,UPZ16,SANTA BARBARA,66
20180701UPZ16905,2018,7,905,ATRACO / HURTO EN PROCESO,1,USAQUÉN,UPZ16,SANTA BARBARA,133
20180701UPZ1904,2018,7,904,HURTO EFECTUADO,1,USAQUÉN,UPZ1,PASEO DE LOS LIBERTADORES,2
20180701UPZ1905,2018,7,905,ATRACO / HURTO EN PROCESO,1,USAQUÉN,UPZ1,PASEO DE LOS LIBERTADORES,10
20180701UPZ9904,2018,7,904,HURTO EFECTUADO,1,USAQUÉN,UPZ9,VERBENAL,34
20180701UPZ9905,2018,7,905,ATRACO / HURTO EN PROCESO,1,USAQUÉN,UPZ9,VERBENAL,90
20180701UPZ999905,2018,7,905,ATRACO / HURTO EN PROCESO,1,USAQUÉN,UPZ999,SIN LOCALIZACION,5
20180702UPZ88904,2018,7,904,HURTO EFECTUADO,2,CHAPINERO,UPZ88,EL REFUGIO,19
20180702UPZ88905,2018,7,905,ATRACO / HURTO EN PROCESO,2,CHAPINERO,UPZ88,EL REFUGIO,37
20180702UPZ89904,2018,7,904,HURTO EFECTUADO,2,CHAPINERO,UPZ89,SAN ISIDRO - PATIOS,1
20180702UPZ90904,2018,7,904,HURTO EFECTUADO,2,CHAPINERO,UPZ90,PARDO RUBIO,23
20180702UPZ90905,2018,7,905,ATRACO / HURTO EN PROCESO,2,CHAPINERO,UPZ90,PARDO RUBIO,51
20180702UPZ97904,2018,7,904,HURTO EFECTUADO,2,CHAPINERO,UPZ97,CHICO LAGO,82
20180702UPZ97905,2018,7,905,ATRACO / HURTO EN PROCESO,2,CHAPINERO,UPZ97,CHICO LAGO,169
20180702UPZ99904,2018,7,904,HURTO EFECTUADO,2,CHAPINERO,UPZ99,CHAPINERO,36
20180702UPZ99905,2018,7,905,ATRACO / HURTO EN PROCESO,2,CHAPINERO,UPZ99,CHAPINERO,98
20180702UPZ999904,2018,7,904,HURTO EFECTUADO,2,CHAPINERO,UPZ999,SIN LOCALIZACION,11
20180702UPZ999905,2018,7,905,ATRACO / HURTO EN PROCESO,2,CHAPINERO,UPZ999,SIN LOCALIZACION,25
20180703UPZ91904,2018,7,904,HURTO EFECTUADO,3,SANTA FE,UPZ91,SAGRADO CORAZON,12
20180703UPZ91905,2018,7,905,ATRACO / HURTO EN PROCESO,3,SANTA FE,UPZ91,SAGRADO CORAZON,37
20180703UPZ92904,2018,7,904,HURTO EFECTUADO,3,SANTA FE,UPZ92,LA MACARENA,3
20180703UPZ92905,2018,7,905,ATRACO / HURTO EN PROCESO,3,SANTA FE,UPZ92,LA MACARENA,25
20180703UPZ93904,2018,7,904,HURTO EFECTUADO,3,SANTA FE,UPZ93,LAS NIEVES,45
20180703UPZ93905,2018,7,905,ATRACO / HURTO EN PROCESO,3,SANTA FE,UPZ93,LAS NIEVES,146
20180703UPZ95904,2018,7,904,HURTO EFECTUADO,3,SANTA FE,UPZ95,LAS CRUCES,9
20180703UPZ95905,2018,7,905,ATRACO / HURTO EN PROCESO,3,SANTA FE,UPZ95,LAS CRUCES,36
20180703UPZ96904,2018,7,904,HURTO EFECTUADO,3,SANTA FE,UPZ96,LOURDES,9
20180703UPZ96905,2018,7,905,ATRACO / HURTO EN PROCESO,3,SANTA FE,UPZ96,LOURDES,16
20180703UPZ999904,2018,7,904,HURTO EFECTUADO,3,SANTA FE,UPZ999,SIN LOCALIZACION,3
20180703UPZ999905,2018,7,905,ATRACO / HURTO EN PROCESO,3,SANTA FE,UPZ999,SIN LOCALIZACION,25
20180704UPZ32904,2018,7,904,HURTO EFECTUADO,4,SAN CRISTÓBAL,UPZ32,SAN BLAS,24
20180704UPZ32905,2018,7,905,ATRACO / HURTO EN PROCESO,4,SAN CRISTÓBAL,UPZ32,SAN BLAS,52
20180704UPZ33904,2018,7,904,HURTO EFECTUADO,4,SAN CRISTÓBAL,UPZ33,SOSIEGO,16
20180704UPZ33905,2018,7,905,ATRACO / HURTO EN PROCESO,4,SAN CRISTÓBAL,UPZ33,SOSIEGO,44
20180704UPZ34904,2018,7,904,HURTO EFECTUADO,4,SAN CRISTÓBAL,UPZ34,20 DE JULIO,26
20180704UPZ34905,2018,7,905,ATRACO / HURTO EN PROCESO,4,SAN CRISTÓBAL,UPZ34,20 DE JULIO,70
20180704UPZ50904,2018,7,904,HURTO EFECTUADO,4,SAN CRISTÓBAL,UPZ50,LA GLORIA,17
20180704UPZ50905,2018,7,905,ATRACO / HURTO EN PROCESO,4,SAN CRISTÓBAL,UPZ50,LA GLORIA,95
20180704UPZ51904,2018,7,904,HURTO EFECTUADO,4,SAN CRISTÓBAL,UPZ51,LOS LIBERTADORES,10
20180704UPZ51905,2018,7,905,ATRACO / HURTO EN PROCESO,4,SAN CRISTÓBAL,UPZ51,LOS LIBERTADORES,41
20180704UPZ999904,2018,7,904,HURTO EFECTUADO,4,SAN CRISTÓBAL,UPZ999,SIN LOCALIZACION,15
20180704UPZ999905,2018,7,905,ATRACO / HURTO EN PROCESO,4,SAN CRISTÓBAL,UPZ999,SIN LOCALIZACION,33
20180705UPR3904,2018,7,904,HURTO EFECTUADO,5,USME,UPR3,UPR RIO TUNJUELO,15
20180705UPR3905,2018,7,905,ATRACO / HURTO EN PROCESO,5,USME,UPR3,UPR RIO TUNJUELO,52
20180705UPZ52904,2018,7,904,HURTO EFECTUADO,5,USME,UPZ52,LA FLORA,5
20180705UPZ52905,2018,7,905,ATRACO / HURTO EN PROCESO,5,USME,UPZ52,LA FLORA,8
20180705UPZ56904,2018,7,904,HURTO EFECTUADO,5,USME,UPZ56,DANUBIO,3
20180705UPZ56905,2018,7,905,ATRACO / HURTO EN PROCESO,5,USME,UPZ56,DANUBIO,12
20180705UPZ57904,2018,7,904,HURTO EFECTUADO,5,USME,UPZ57,GRAN YOMASA,18
20180705UPZ57905,2018,7,905,ATRACO / HURTO EN PROCESO,5,USME,UPZ57,GRAN YOMASA,45
20180705UPZ58904,2018,7,904,HURTO EFECTUADO,5,USME,UPZ58,COMUNEROS,25
20180705UPZ58905,2018,7,905,ATRACO / HURTO EN PROCESO,5,USME,UPZ58,COMUNEROS,49
20180705UPZ59904,2018,7,904,HURTO EFECTUADO,5,USME,UPZ59,ALFONSO LOPEZ,29
20180705UPZ59905,2018,7,905,ATRACO / HURTO EN PROCESO,5,USME,UPZ59,ALFONSO LOPEZ,44
20180705UPZ61904,2018,7,904,HURTO EFECTUADO,5,USME,UPZ61,CIUDAD USME,4
20180705UPZ61905,2018,7,905,ATRACO / HURTO EN PROCESO,5,USME,UPZ61,CIUDAD USME,9
20180705UPZ999904,2018,7,904,HURTO EFECTUADO,5,USME,UPZ999,SIN LOCALIZACION,1
20180706UPZ42904,2018,7,904,HURTO EFECTUADO,6,TUNJUELITO,UPZ42,VENECIA,57
20180706UPZ42905,2018,7,905,ATRACO / HURTO EN PROCESO,6,TUNJUELITO,UPZ42,VENECIA,202
20180706UPZ62904,2018,7,904,HURTO EFECTUADO,6,TUNJUELITO,UPZ62,TUNJUELITO,12
20180706UPZ62905,2018,7,905,ATRACO / HURTO EN PROCESO,6,TUNJUELITO,UPZ62,TUNJUELITO,56
20180707UPZ49904,2018,7,904,HURTO EFECTUADO,7,BOSA,UPZ49,APOGEO,9
20180707UPZ49905,2018,7,905,ATRACO / HURTO EN PROCESO,7,BOSA,UPZ49,APOGEO,24
20180707UPZ84904,2018,7,904,HURTO EFECTUADO,7,BOSA,UPZ84,BOSA OCCIDENTAL,72
20180707UPZ84905,2018,7,905,ATRACO / HURTO EN PROCESO,7,BOSA,UPZ84,BOSA OCCIDENTAL,197
20180707UPZ85904,2018,7,904,HURTO EFECTUADO,7,BOSA,UPZ85,BOSA CENTRAL,49
20180707UPZ85905,2018,7,905,ATRACO / HURTO EN PROCESO,7,BOSA,UPZ85,BOSA CENTRAL,142
20180707UPZ86904,2018,7,904,HURTO EFECTUADO,7,BOSA,UPZ86,EL PORVENIR,28
20180707UPZ86905,2018,7,905,ATRACO / HURTO EN PROCESO,7,BOSA,UPZ86,EL PORVENIR,88
20180707UPZ87904,2018,7,904,HURTO EFECTUADO,7,BOSA,UPZ87,TINTAL SUR,14
20180707UPZ87905,2018,7,905,ATRACO / HURTO EN PROCESO,7,BOSA,UPZ87,TINTAL SUR,32
20180708UPZ113904,2018,7,904,HURTO EFECTUADO,8,KENNEDY,UPZ113,BAVARIA,18
20180708UPZ113905,2018,7,905,ATRACO / HURTO EN PROCESO,8,KENNEDY,UPZ113,BAVARIA,29
20180708UPZ44904,2018,7,904,HURTO EFECTUADO,8,KENNEDY,UPZ44,AMERICAS,49
20180708UPZ44905,2018,7,905,ATRACO / HURTO EN PROCESO,8,KENNEDY,UPZ44,AMERICAS,134
20180708UPZ45904,2018,7,904,HURTO EFECTUADO,8,KENNEDY,UPZ45,CARVAJAL,47
20180708UPZ45905,2018,7,905,ATRACO / HURTO EN PROCESO,8,KENNEDY,UPZ45,CARVAJAL,108
20180708UPZ46904,2018,7,904,HURTO EFECTUADO,8,KENNEDY,UPZ46,CASTILLA,42
20180708UPZ46905,2018,7,905,ATRACO / HURTO EN PROCESO,8,KENNEDY,UPZ46,CASTILLA,98
20180708UPZ47904,2018,7,904,HURTO EFECTUADO,8,KENNEDY,UPZ47,KENNEDY CENTRAL,81
20180708UPZ47905,2018,7,905,ATRACO / HURTO EN PROCESO,8,KENNEDY,UPZ47,KENNEDY CENTRAL,263
20180708UPZ48904,2018,7,904,HURTO EFECTUADO,8,KENNEDY,UPZ48,TIMIZA,34
20180708UPZ48905,2018,7,905,ATRACO / HURTO EN PROCESO,8,KENNEDY,UPZ48,TIMIZA,71
20180708UPZ78904,2018,7,904,HURTO EFECTUADO,8,KENNEDY,UPZ78,TINTAL NORTE,7
20180708UPZ78905,2018,7,905,ATRACO / HURTO EN PROCESO,8,KENNEDY,UPZ78,TINTAL NORTE,23
20180708UPZ79904,2018,7,904,HURTO EFECTUADO,8,KENNEDY,UPZ79,CALANDAIMA,25
20180708UPZ79905,2018,7,905,ATRACO / HURTO EN PROCESO,8,KENNEDY,UPZ79,CALANDAIMA,52
20180708UPZ80904,2018,7,904,HURTO EFECTUADO,8,KENNEDY,UPZ80,CORABASTOS,34
20180708UPZ80905,2018,7,905,ATRACO / HURTO EN PROCESO,8,KENNEDY,UPZ80,CORABASTOS,67
20180708UPZ81904,2018,7,904,HURTO EFECTUADO,8,KENNEDY,UPZ81,GRAN BRITALIA,25
20180708UPZ81905,2018,7,905,ATRACO / HURTO EN PROCESO,8,KENNEDY,UPZ81,GRAN BRITALIA,56
20180708UPZ82904,2018,7,904,HURTO EFECTUADO,8,KENNEDY,UPZ82,PATIO BONITO,58
20180708UPZ82905,2018,7,905,ATRACO / HURTO EN PROCESO,8,KENNEDY,UPZ82,PATIO BONITO,151
20180708UPZ83904,2018,7,904,HURTO EFECTUADO,8,KENNEDY,UPZ83,LAS MARGARITAS,7
20180708UPZ83905,2018,7,905,ATRACO / HURTO EN PROCESO,8,KENNEDY,UPZ83,LAS MARGARITAS,13
20180709UPZ110904,2018,7,904,HURTO EFECTUADO,9,FONTIBÓN,UPZ110,CIUDAD SALITRE OCCIDENTAL,5
20180709UPZ110905,2018,7,905,ATRACO / HURTO EN PROCESO,9,FONTIBÓN,UPZ110,CIUDAD SALITRE OCCIDENTAL,22
20180709UPZ112904,2018,7,904,HURTO EFECTUADO,9,FONTIBÓN,UPZ112,GRANJAS DE TECHO,5
20180709UPZ112905,2018,7,905,ATRACO / HURTO EN PROCESO,9,FONTIBÓN,UPZ112,GRANJAS DE TECHO,23
20180709UPZ114904,2018,7,904,HURTO EFECTUADO,9,FONTIBÓN,UPZ114,MODELIA,15
20180709UPZ114905,2018,7,905,ATRACO / HURTO EN PROCESO,9,FONTIBÓN,UPZ114,MODELIA,40
20180709UPZ115904,2018,7,904,HURTO EFECTUADO,9,FONTIBÓN,UPZ115,CAPELLANIA,5
20180709UPZ115905,2018,7,905,ATRACO / HURTO EN PROCESO,9,FONTIBÓN,UPZ115,CAPELLANIA,22
20180709UPZ117905,2018,7,905,ATRACO / HURTO EN PROCESO,9,FONTIBÓN,UPZ117,AEROPUERTO EL DORADO,9
20180709UPZ75904,2018,7,904,HURTO EFECTUADO,9,FONTIBÓN,UPZ75,FONTIBON,54
20180709UPZ75905,2018,7,905,ATRACO / HURTO EN PROCESO,9,FONTIBÓN,UPZ75,FONTIBON,157
20180709UPZ76904,2018,7,904,HURTO EFECTUADO,9,FONTIBÓN,UPZ76,FONTIBON SAN PABLO,9
20180709UPZ76905,2018,7,905,ATRACO / HURTO EN PROCESO,9,FONTIBÓN,UPZ76,FONTIBON SAN PABLO,28
20180709UPZ77904,2018,7,904,HURTO EFECTUADO,9,FONTIBÓN,UPZ77,ZONA FRANCA,6
20180709UPZ77905,2018,7,905,ATRACO / HURTO EN PROCESO,9,FONTIBÓN,UPZ77,ZONA FRANCA,23
20180710UPZ105904,2018,7,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ105,JARDIN BOTANICO,2
20180710UPZ105905,2018,7,905,ATRACO / HURTO EN PROCESO,10,ENGATIVÁ,UPZ105,JARDIN BOTANICO,11
20180710UPZ116904,2018,7,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ116,ALAMOS,9
20180710UPZ116905,2018,7,905,ATRACO / HURTO EN PROCESO,10,ENGATIVÁ,UPZ116,ALAMOS,17
20180710UPZ26904,2018,7,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ26,LAS FERIAS,63
20180710UPZ26905,2018,7,905,ATRACO / HURTO EN PROCESO,10,ENGATIVÁ,UPZ26,LAS FERIAS,134
20180710UPZ29904,2018,7,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ29,MINUTO DE DIOS,28
20180710UPZ29905,2018,7,905,ATRACO / HURTO EN PROCESO,10,ENGATIVÁ,UPZ29,MINUTO DE DIOS,99
20180710UPZ30904,2018,7,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ30,BOYACA REAL,55
20180710UPZ30905,2018,7,905,ATRACO / HURTO EN PROCESO,10,ENGATIVÁ,UPZ30,BOYACA REAL,125
20180710UPZ31904,2018,7,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ31,SANTA CECILIA,26
20180710UPZ31905,2018,7,905,ATRACO / HURTO EN PROCESO,10,ENGATIVÁ,UPZ31,SANTA CECILIA,84
20180710UPZ72904,2018,7,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ72,BOLIVIA,14
20180710UPZ72905,2018,7,905,ATRACO / HURTO EN PROCESO,10,ENGATIVÁ,UPZ72,BOLIVIA,33
20180710UPZ73904,2018,7,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ73,GARCES NAVAS,64
20180710UPZ73905,2018,7,905,ATRACO / HURTO EN PROCESO,10,ENGATIVÁ,UPZ73,GARCES NAVAS,191
20180710UPZ74904,2018,7,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ74,ENGATIVA,50
20180710UPZ74905,2018,7,905,ATRACO / HURTO EN PROCESO,10,ENGATIVÁ,UPZ74,ENGATIVA,96
20180711UPR1904,2018,7,904,HURTO EFECTUADO,11,SUBA,UPR1,UPR ZONA NORTE,24
20180711UPR1905,2018,7,905,ATRACO / HURTO EN PROCESO,11,SUBA,UPR1,UPR ZONA NORTE,100
20180711UPZ17904,2018,7,904,HURTO EFECTUADO,11,SUBA,UPZ17,SAN JOSE DE BAVARIA,20
20180711UPZ17905,2018,7,905,ATRACO / HURTO EN PROCESO,11,SUBA,UPZ17,SAN JOSE DE BAVARIA,47
20180711UPZ18904,2018,7,904,HURTO EFECTUADO,11,SUBA,UPZ18,BRITALIA,20
20180711UPZ18905,2018,7,905,ATRACO / HURTO EN PROCESO,11,SUBA,UPZ18,BRITALIA,46
20180711UPZ19904,2018,7,904,HURTO EFECTUADO,11,SUBA,UPZ19,EL PRADO,43
20180711UPZ19905,2018,7,905,ATRACO / HURTO EN PROCESO,11,SUBA,UPZ19,EL PRADO,124
20180711UPZ20904,2018,7,904,HURTO EFECTUADO,11,SUBA,UPZ20,LA ALHAMBRA,22
20180711UPZ20905,2018,7,905,ATRACO / HURTO EN PROCESO,11,SUBA,UPZ20,LA ALHAMBRA,56
20180711UPZ23904,2018,7,904,HURTO EFECTUADO,11,SUBA,UPZ23,CASA BLANCA SUBA,8
20180711UPZ23905,2018,7,905,ATRACO / HURTO EN PROCESO,11,SUBA,UPZ23,CASA BLANCA SUBA,14
20180711UPZ24904,2018,7,904,HURTO EFECTUADO,11,SUBA,UPZ24,NIZA,21
20180711UPZ24905,2018,7,905,ATRACO / HURTO EN PROCESO,11,SUBA,UPZ24,NIZA,57
20180711UPZ25904,2018,7,904,HURTO EFECTUADO,11,SUBA,UPZ25,LA FLORESTA,23
20180711UPZ25905,2018,7,905,ATRACO / HURTO EN PROCESO,11,SUBA,UPZ25,LA FLORESTA,61
20180711UPZ27904,2018,7,904,HURTO EFECTUADO,11,SUBA,UPZ27,SUBA,50
20180711UPZ27905,2018,7,905,ATRACO / HURTO EN PROCESO,11,SUBA,UPZ27,SUBA,75
20180711UPZ28904,2018,7,904,HURTO EFECTUADO,11,SUBA,UPZ28,EL RINCON,143
20180711UPZ28905,2018,7,905,ATRACO / HURTO EN PROCESO,11,SUBA,UPZ28,EL RINCON,225
20180711UPZ2904,2018,7,904,HURTO EFECTUADO,11,SUBA,UPZ2,LA ACADEMIA,2
20180711UPZ2905,2018,7,905,ATRACO / HURTO EN PROCESO,11,SUBA,UPZ2,LA ACADEMIA,2
20180711UPZ71904,2018,7,904,HURTO EFECTUADO,11,SUBA,UPZ71,TIBABUYES,105
20180711UPZ71905,2018,7,905,ATRACO / HURTO EN PROCESO,11,SUBA,UPZ71,TIBABUYES,171
20180712UPZ103904,2018,7,904,HURTO EFECTUADO,12,BARRIOS UNIDOS,UPZ103,PARQUE SALITRE,6
20180712UPZ103905,2018,7,905,ATRACO / HURTO EN PROCESO,12,BARRIOS UNIDOS,UPZ103,PARQUE SALITRE,11
20180712UPZ21904,2018,7,904,HURTO EFECTUADO,12,BARRIOS UNIDOS,UPZ21,LOS ANDES,20
20180712UPZ21905,2018,7,905,ATRACO / HURTO EN PROCESO,12,BARRIOS UNIDOS,UPZ21,LOS ANDES,46
20180712UPZ22904,2018,7,904,HURTO EFECTUADO,12,BARRIOS UNIDOS,UPZ22,DOCE DE OCTUBRE,31
20180712UPZ22905,2018,7,905,ATRACO / HURTO EN PROCESO,12,BARRIOS UNIDOS,UPZ22,DOCE DE OCTUBRE,100
20180712UPZ98904,2018,7,904,HURTO EFECTUADO,12,BARRIOS UNIDOS,UPZ98,LOS ALCAZARES,59
20180712UPZ98905,2018,7,905,ATRACO / HURTO EN PROCESO,12,BARRIOS UNIDOS,UPZ98,LOS ALCAZARES,147
20180713UPZ100904,2018,7,904,HURTO EFECTUADO,13,TEUSAQUILLO,UPZ100,GALERIAS,26
20180713UPZ100905,2018,7,905,ATRACO / HURTO EN PROCESO,13,TEUSAQUILLO,UPZ100,GALERIAS,111
20180713UPZ101904,2018,7,904,HURTO EFECTUADO,13,TEUSAQUILLO,UPZ101,TEUSAQUILLO,26
20180713UPZ101905,2018,7,905,ATRACO / HURTO EN PROCESO,13,TEUSAQUILLO,UPZ101,TEUSAQUILLO,105
20180713UPZ104904,2018,7,904,HURTO EFECTUADO,13,TEUSAQUILLO,UPZ104,PARQUE SIMON BOLIVAR - CAN,6
20180713UPZ104905,2018,7,905,ATRACO / HURTO EN PROCESO,13,TEUSAQUILLO,UPZ104,PARQUE SIMON BOLIVAR - CAN,42
20180713UPZ106904,2018,7,904,HURTO EFECTUADO,13,TEUSAQUILLO,UPZ106,LA ESMERALDA,14
20180713UPZ106905,2018,7,905,ATRACO / HURTO EN PROCESO,13,TEUSAQUILLO,UPZ106,LA ESMERALDA,25
20180713UPZ107904,2018,7,904,HURTO EFECTUADO,13,TEUSAQUILLO,UPZ107,QUINTA PAREDES,20
20180713UPZ107905,2018,7,905,ATRACO / HURTO EN PROCESO,13,TEUSAQUILLO,UPZ107,QUINTA PAREDES,33
20180713UPZ109904,2018,7,904,HURTO EFECTUADO,13,TEUSAQUILLO,UPZ109,CIUDAD SALITRE ORIENTAL,2
20180713UPZ109905,2018,7,905,ATRACO / HURTO EN PROCESO,13,TEUSAQUILLO,UPZ109,CIUDAD SALITRE ORIENTAL,10
20180714UPZ102904,2018,7,904,HURTO EFECTUADO,14,LOS MÁRTIRES,UPZ102,LA SABANA,51
20180714UPZ102905,2018,7,905,ATRACO / HURTO EN PROCESO,14,LOS MÁRTIRES,UPZ102,LA SABANA,166
20180714UPZ37904,2018,7,904,HURTO EFECTUADO,14,LOS MÁRTIRES,UPZ37,SANTA ISABEL,26
20180714UPZ37905,2018,7,905,ATRACO / HURTO EN PROCESO,14,LOS MÁRTIRES,UPZ37,SANTA ISABEL,86
20180715UPZ35904,2018,7,904,HURTO EFECTUADO,15,ANTONIO NARIÑO,UPZ35,CIUDAD JARDIN,18
20180715UPZ35905,2018,7,905,ATRACO / HURTO EN PROCESO,15,ANTONIO NARIÑO,UPZ35,CIUDAD JARDIN,33
20180715UPZ38904,2018,7,904,HURTO EFECTUADO,15,ANTONIO NARIÑO,UPZ38,RESTREPO,51
20180715UPZ38905,2018,7,905,ATRACO / HURTO EN PROCESO,15,ANTONIO NARIÑO,UPZ38,RESTREPO,117
20180716UPZ108904,2018,7,904,HURTO EFECTUADO,16,PUENTE ARANDA,UPZ108,ZONA INDUSTRIAL,39
20180716UPZ108905,2018,7,905,ATRACO / HURTO EN PROCESO,16,PUENTE ARANDA,UPZ108,ZONA INDUSTRIAL,105
20180716UPZ111904,2018,7,904,HURTO EFECTUADO,16,PUENTE ARANDA,UPZ111,PUENTE ARANDA,12
20180716UPZ111905,2018,7,905,ATRACO / HURTO EN PROCESO,16,PUENTE ARANDA,UPZ111,PUENTE ARANDA,28
20180716UPZ40904,2018,7,904,HURTO EFECTUADO,16,PUENTE ARANDA,UPZ40,CIUDAD MONTES,35
20180716UPZ40905,2018,7,905,ATRACO / HURTO EN PROCESO,16,PUENTE ARANDA,UPZ40,CIUDAD MONTES,78
20180716UPZ41904,2018,7,904,HURTO EFECTUADO,16,PUENTE ARANDA,UPZ41,MUZU,29
20180716UPZ41905,2018,7,905,ATRACO / HURTO EN PROCESO,16,PUENTE ARANDA,UPZ41,MUZU,63
20180716UPZ43904,2018,7,904,HURTO EFECTUADO,16,PUENTE ARANDA,UPZ43,SAN RAFAEL,35
20180716UPZ43905,2018,7,905,ATRACO / HURTO EN PROCESO,16,PUENTE ARANDA,UPZ43,SAN RAFAEL,100
20180717UPZ94904,2018,7,904,HURTO EFECTUADO,17,CANDELARIA,UPZ94,LA CANDELARIA,16
20180717UPZ94905,2018,7,905,ATRACO / HURTO EN PROCESO,17,CANDELARIA,UPZ94,LA CANDELARIA,48
20180718UPZ36904,2018,7,904,HURTO EFECTUADO,18,RAFAEL URIBE URIBE,UPZ36,SAN JOSE,28
20180718UPZ36905,2018,7,905,ATRACO / HURTO EN PROCESO,18,RAFAEL URIBE URIBE,UPZ36,SAN JOSE,72
20180718UPZ39904,2018,7,904,HURTO EFECTUADO,18,RAFAEL URIBE URIBE,UPZ39,QUIROGA,49
20180718UPZ39905,2018,7,905,ATRACO / HURTO EN PROCESO,18,RAFAEL URIBE URIBE,UPZ39,QUIROGA,135
20180718UPZ53904,2018,7,904,HURTO EFECTUADO,18,RAFAEL URIBE URIBE,UPZ53,MARCO FIDEL SUAREZ,14
20180718UPZ53905,2018,7,905,ATRACO / HURTO EN PROCESO,18,RAFAEL URIBE URIBE,UPZ53,MARCO FIDEL SUAREZ,42
20180718UPZ54904,2018,7,904,HURTO EFECTUADO,18,RAFAEL URIBE URIBE,UPZ54,MARRUECOS,24
20180718UPZ54905,2018,7,905,ATRACO / HURTO EN PROCESO,18,RAFAEL URIBE URIBE,UPZ54,MARRUECOS,96
20180718UPZ55904,2018,7,904,HURTO EFECTUADO,18,RAFAEL URIBE URIBE,UPZ55,DIANA TURBAY,32
20180718UPZ55905,2018,7,905,ATRACO / HURTO EN PROCESO,18,RAFAEL URIBE URIBE,UPZ55,DIANA TURBAY,67
20180719UPR3904,2018,7,904,HURTO EFECTUADO,19,CIUDAD BOLÍVAR,UPR3,UPR RIO TUNJUELO,16
20180719UPR3905,2018,7,905,ATRACO / HURTO EN PROCESO,19,CIUDAD BOLÍVAR,UPR3,UPR RIO TUNJUELO,76
20180719UPZ63904,2018,7,904,HURTO EFECTUADO,19,CIUDAD BOLÍVAR,UPZ63,EL MOCHUELO,2
20180719UPZ63905,2018,7,905,ATRACO / HURTO EN PROCESO,19,CIUDAD BOLÍVAR,UPZ63,EL MOCHUELO,4
20180719UPZ64904,2018,7,904,HURTO EFECTUADO,19,CIUDAD BOLÍVAR,UPZ64,MONTE BLANCO,11
20180719UPZ64905,2018,7,905,ATRACO / HURTO EN PROCESO,19,CIUDAD BOLÍVAR,UPZ64,MONTE BLANCO,11
20180719UPZ65904,2018,7,904,HURTO EFECTUADO,19,CIUDAD BOLÍVAR,UPZ65,ARBORIZADORA,20
20180719UPZ65905,2018,7,905,ATRACO / HURTO EN PROCESO,19,CIUDAD BOLÍVAR,UPZ65,ARBORIZADORA,49
20180719UPZ66904,2018,7,904,HURTO EFECTUADO,19,CIUDAD BOLÍVAR,UPZ66,SAN FRANCISCO,16
20180719UPZ66905,2018,7,905,ATRACO / HURTO EN PROCESO,19,CIUDAD BOLÍVAR,UPZ66,SAN FRANCISCO,39
20180719UPZ67904,2018,7,904,HURTO EFECTUADO,19,CIUDAD BOLÍVAR,UPZ67,LUCERO,52
20180719UPZ67905,2018,7,905,ATRACO / HURTO EN PROCESO,19,CIUDAD BOLÍVAR,UPZ67,LUCERO,84
20180719UPZ68904,2018,7,904,HURTO EFECTUADO,19,CIUDAD BOLÍVAR,UPZ68,EL TESORO,26
20180719UPZ68905,2018,7,905,ATRACO / HURTO EN PROCESO,19,CIUDAD BOLÍVAR,UPZ68,EL TESORO,53
20180719UPZ69904,2018,7,904,HURTO EFECTUADO,19,CIUDAD BOLÍVAR,UPZ69,ISMAEL PERDOMO,51
20180719UPZ69905,2018,7,905,ATRACO / HURTO EN PROCESO,19,CIUDAD BOLÍVAR,UPZ69,ISMAEL PERDOMO,78
20180719UPZ70904,2018,7,904,HURTO EFECTUADO,19,CIUDAD BOLÍVAR,UPZ70,JERUSALEM,13
20180719UPZ70905,2018,7,905,ATRACO / HURTO EN PROCESO,19,CIUDAD BOLÍVAR,UPZ70,JERUSALEM,59
20180799-904,2018,7,904,HURTO EFECTUADO,99,SIN LOCALIZACION,-,-,5
20180799-905,2018,7,905,ATRACO / HURTO EN PROCESO,99,SIN LOCALIZACION,-,-,12
20180801UPZ10904,2018,8,904,HURTO EFECTUADO,1,USAQUÉN,UPZ10,LA URIBE,25
20180801UPZ10905,2018,8,905,ATRACO / HURTO EN PROCESO,1,USAQUÉN,UPZ10,LA URIBE,87
20180801UPZ11904,2018,8,904,HURTO EFECTUADO,1,USAQUÉN,UPZ11,SAN CRISTOBAL NORTE,23
