Año,Nro del Mes,Mes,Nombre Dia,Rango del Dia,Localidad,Sexo,Delito,Modalidad,Arma Empleada,Numero Hechos
2021,03,MAR,JUEVES,MAÑANA,12 - BARRIOS UNIDOS,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,MAÑANA,07 - BOSA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,MAÑANA,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,RIÑA ENTRE COMPAÑEROS PERMANENTES,ARMA BLANCA / CORTOPUNZANTE,2
2021,03,MAR,JUEVES,MAÑANA,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,MAÑANA,02 - CHAPINERO,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,MAÑANA,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,MAÑANA,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,3
2021,03,MAR,JUEVES,MAÑANA,17 - CANDELARIA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,MAÑANA,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,MAÑANA,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,MAÑANA,15 - ANTONIO NARIÑO,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,MAÑANA,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,MAÑANA,18 - RAFAEL URIBE URIBE,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,MAÑANA,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,2
2021,03,MAR,JUEVES,MAÑANA,14 - LOS MÁRTIRES,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,MAÑANA,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,TARDE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,TARDE,03 - SANTA FE,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,TARDE,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,TARDE,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,TARDE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,TARDE,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,NO REPORTADO,1
2021,03,MAR,JUEVES,TARDE,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,02 - CHAPINERO,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,18 - RAFAEL URIBE URIBE,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,07 - BOSA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,11 - SUBA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,TARDE,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,05 - USME,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,11 - SUBA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2021,03,MAR,JUEVES,TARDE,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,05 - USME,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,03,MAR,JUEVES,TARDE,09 - FONTIBÓN,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,TARDE,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,11 - SUBA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,15 - ANTONIO NARIÑO,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,09 - FONTIBÓN,MASCULINO,LESIONES PERSONALES,NO REPORTADA,ARMA BLANCA / CORTOPUNZANTE,1
2021,03,MAR,JUEVES,TARDE,01 - USAQUÉN,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,TARDE,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,99 - SIN LOCALIZACION,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,TARDE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,TARDE,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,TARDE,07 - BOSA,MASCULINO,LESIONES PERSONALES,ACCIDENTAL,PERRO,1
2021,03,MAR,JUEVES,TARDE,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,01 - USAQUÉN,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,TARDE,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,11 - SUBA,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,11 - SUBA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,TARDE,05 - USME,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,TARDE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,04 - SAN CRISTÓBAL,FEMENINO,LESIONES PERSONALES,ACCIDENTAL,SUSTANCIAS TOXICAS,1
2021,03,MAR,JUEVES,NOCHE,06 - TUNJUELITO,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,11 - SUBA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,NOCHE,01 - USAQUÉN,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,NOCHE,04 - SAN CRISTÓBAL,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,NO REPORTADO,1
2021,03,MAR,JUEVES,NOCHE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,09 - FONTIBÓN,MASCULINO,LESIONES PERSONALES,ACCIDENTAL,PERRO,1
2021,03,MAR,JUEVES,NOCHE,14 - LOS MÁRTIRES,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,NOCHE,18 - RAFAEL URIBE URIBE,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,NOCHE,03 - SANTA FE,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,03 - SANTA FE,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,06 - TUNJUELITO,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,06 - TUNJUELITO,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,NOCHE,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,NOCHE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,NOCHE,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,NOCHE,14 - LOS MÁRTIRES,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,NOCHE,18 - RAFAEL URIBE URIBE,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,NOCHE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,2
2021,03,MAR,JUEVES,NOCHE,11 - SUBA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,01 - USAQUÉN,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,NOCHE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,NOCHE,01 - USAQUÉN,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,03 - SANTA FE,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,03 - SANTA FE,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,NOCHE,18 - RAFAEL URIBE URIBE,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,5
2021,03,MAR,JUEVES,NOCHE,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,3
2021,03,MAR,JUEVES,NOCHE,03 - SANTA FE,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,03 - SANTA FE,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,18 - RAFAEL URIBE URIBE,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,NOCHE,05 - USME,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,18 - RAFAEL URIBE URIBE,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2021,03,MAR,JUEVES,NOCHE,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,05 - USME,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,NOCHE,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,NOCHE,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,03 - SANTA FE,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,16 - PUENTE ARANDA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,NOCHE,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2021,03,MAR,JUEVES,NOCHE,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,NOCHE,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,03 - SANTA FE,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,2
2021,03,MAR,JUEVES,NOCHE,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,2
2021,03,MAR,JUEVES,NOCHE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,3
2021,03,MAR,JUEVES,NOCHE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,2
2021,03,MAR,JUEVES,NOCHE,03 - SANTA FE,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,05 - USME,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑA ENTRE HERMANOS,CONTUNDENTES,1
2021,03,MAR,JUEVES,NOCHE,09 - FONTIBÓN,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,NOCHE,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,16 - PUENTE ARANDA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,NOCHE,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,NOCHE,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2021,03,MAR,JUEVES,NOCHE,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,NOCHE,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,11 - SUBA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,JUEVES,NOCHE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,NO REPORTADO,1
2021,03,MAR,JUEVES,NOCHE,09 - FONTIBÓN,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,JUEVES,NOCHE,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,ATRACO,ARMA BLANCA / CORTOPUNZANTE,1
2021,03,MAR,JUEVES,NOCHE,99 - SIN LOCALIZACION,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MADRUGADA,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MADRUGADA,03 - SANTA FE,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MADRUGADA,05 - USME,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,3
2021,03,MAR,VIERNES,MADRUGADA,06 - TUNJUELITO,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MADRUGADA,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,MADRUGADA,11 - SUBA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MADRUGADA,12 - BARRIOS UNIDOS,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MADRUGADA,13 - TEUSAQUILLO,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MADRUGADA,14 - LOS MÁRTIRES,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MADRUGADA,16 - PUENTE ARANDA,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,2
2021,03,MAR,VIERNES,MADRUGADA,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,2
2021,03,MAR,VIERNES,MADRUGADA,17 - CANDELARIA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,2
2021,03,MAR,VIERNES,MADRUGADA,18 - RAFAEL URIBE URIBE,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MADRUGADA,14 - LOS MÁRTIRES,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,2
2021,03,MAR,VIERNES,MADRUGADA,11 - SUBA,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MADRUGADA,17 - CANDELARIA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,03,MAR,VIERNES,MADRUGADA,01 - USAQUÉN,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MADRUGADA,07 - BOSA,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MADRUGADA,14 - LOS MÁRTIRES,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,MADRUGADA,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,MADRUGADA,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,MADRUGADA,07 - BOSA,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MADRUGADA,11 - SUBA,MASCULINO,LESIONES PERSONALES,ATRACO,ARMA BLANCA / CORTOPUNZANTE,1
2021,03,MAR,VIERNES,MADRUGADA,03 - SANTA FE,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MADRUGADA,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,03,MAR,VIERNES,MADRUGADA,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,MADRUGADA,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,MADRUGADA,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,MADRUGADA,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MADRUGADA,09 - FONTIBÓN,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MAÑANA,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,MAÑANA,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MAÑANA,11 - SUBA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MAÑANA,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MAÑANA,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,03,MAR,VIERNES,MAÑANA,01 - USAQUÉN,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MAÑANA,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MAÑANA,11 - SUBA,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MAÑANA,05 - USME,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,MAÑANA,12 - BARRIOS UNIDOS,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MAÑANA,11 - SUBA,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MAÑANA,04 - SAN CRISTÓBAL,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MAÑANA,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MAÑANA,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MAÑANA,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MAÑANA,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,MAÑANA,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MAÑANA,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MAÑANA,05 - USME,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2021,03,MAR,VIERNES,MAÑANA,18 - RAFAEL URIBE URIBE,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MAÑANA,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,2
2021,03,MAR,VIERNES,MAÑANA,09 - FONTIBÓN,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
